time,loc,latitude,longitude,depth,mag,id,place
2018-12-10T22:25:04.560Z,"61.3603,-150.0947",61.3603,-150.0947,20.3,3,ak20490919,"16km SSW of Big Lake, Alaska"
2018-12-10T23:03:01.000Z,"61.4659,-150.0359",61.4659,-150.0359,20.4,2.5,ak20490941,"7km SW of Big Lake, Alaska"
2018-12-11T00:06:48.363Z,"61.3558,-150.0594",61.3558,-150.0594,35.6,2.6,ak20490970,"17km NNW of Anchorage, Alaska"
2018-12-11T01:57:18.000Z,"61.3812,-150.1012",61.3812,-150.1012,20.7,2.5,ak20492386,"17km SSW of Big Lake, Alaska"
2018-12-11T04:57:15.417Z,"61.3676,-150.0869",61.3676,-150.0869,36.3,3,ak20493851,"18km SSW of Big Lake, Alaska"
2018-12-11T12:34:10.779Z,"61.3705,-150.0887",61.3705,-150.0887,21.8,2.7,ak20496145,"18km SSW of Big Lake, Alaska"
2018-12-11T13:03:35.268Z,"61.4137,-150.0513",61.4137,-150.0513,18.9,2.7,ak20496856,"13km SSW of Big Lake, Alaska"
2018-12-11T13:43:23.955Z,"61.3039,-150.0837",61.3039,-150.0837,20.4,2.6,ak20496876,"13km NNW of Anchorage, Alaska"
2018-12-11T15:06:55.729Z,"61.2478,-149.9035",61.2478,-149.9035,42.4,2.5,ak20496936,"3km N of Anchorage, Alaska"
2018-12-11T15:54:32.493Z,"61.451,-149.8892",61.451,-149.8892,29.3,2.6,ak20496967,"8km SSE of Big Lake, Alaska"
2018-12-11T17:48:45.499Z,"61.3562,-150.1029",61.3562,-150.1029,19.8,2.6,ak20498414,"18km NW of Anchorage, Alaska"
2018-12-11T23:35:30.970Z,"61.455,-149.9962",61.455,-149.9962,18.6,2.6,ak20500720,"7km SSW of Big Lake, Alaska"
2018-12-11T23:42:05.421Z,"61.4891,-149.9425",61.4891,-149.9425,35.6,3,ak20500727,"3km S of Big Lake, Alaska"
2018-12-11T23:45:07.585Z,"61.3641,-150.0496",61.3641,-150.0496,34.5,3.3,ak20500735,"18km NNW of Anchorage, Alaska"
2018-12-12T01:07:39.740Z,"61.4898,-149.9978",61.4898,-149.9978,19.9,2.6,ak20500898,"4km SSW of Big Lake, Alaska"
2018-12-12T01:18:18.126Z,"61.5138,-149.9125",61.5138,-149.9125,37.6,3.2,ak20500911,"2km ESE of Big Lake, Alaska"
2018-12-12T05:19:11.931Z,"61.4645,-150.0104",61.4645,-150.0104,38,2.8,ak20503172,"7km SSW of Big Lake, Alaska"
2018-12-12T05:24:58.917Z,"61.3507,-149.9908",61.3507,-149.9908,42,3,ak20503177,"15km NW of Anchorage, Alaska"
2018-12-12T07:58:30.420Z,"61.4605,-150.0186",61.4605,-150.0186,33.9,2.9,ak20503989,"7km SSW of Big Lake, Alaska"
2018-12-12T08:09:19.710Z,"61.3479,-150.0543",61.3479,-150.0543,37.5,2.8,ak20504730,"16km NNW of Anchorage, Alaska"
2018-12-12T10:04:02.805Z,"61.3588,-150.0432",61.3588,-150.0432,37.2,3.2,ak20505508,"10km SW of Big Lake, Alaska"
2018-12-12T10:13:13.899Z,"61.3692,-150.0797",61.3692,-150.0797,20.1,2.5,ak20505515,"18km SSW of Big Lake, Alaska"
2018-12-12T17:23:55.990Z,"61.3528,-149.986",61.3528,-149.986,39.8,3.2,ak20510851,"13km SSW of Big Lake, Alaska"
2018-12-12T17:26:15.586Z,"61.4051,-150.0617",61.4051,-150.0617,35.9,3.4,ak20511594,"17km SSW of Big Lake, Alaska"
2018-12-12T23:26:22.736Z,"61.4106,-150.0449",61.4106,-150.0449,37.6,3,ak20511894,"13km SSW of Big Lake, Alaska"
2018-12-13T00:52:32.681Z,"61.4108,-150.0043",61.4108,-150.0043,33,2.5,ak20511961,"12km SSW of Big Lake, Alaska"
2018-12-13T01:03:06.755Z,"61.3355,-150.0882",61.3355,-150.0882,22.2,2.6,ak20511965,"16km NW of Anchorage, Alaska"
2018-12-13T01:05:19.191Z,"61.4825,-150.0119",61.4825,-150.0119,19.6,3.2,ak20511969,"1km NNW of Big Lake, Alaska"
2018-12-13T02:20:53.612Z,"61.4263,-149.9711",61.4263,-149.9711,19.3,2.7,ak20512037,"10km S of Big Lake, Alaska"
2018-12-13T02:22:16.509Z,"61.3608,-149.9945",61.3608,-149.9945,36.6,2.6,ak20512041,"16km NNW of Anchorage, Alaska"
2018-12-13T10:07:00.972Z,"61.3741,-150.0141",61.3741,-150.0141,39,2.5,ak20512339,"16km S of Big Lake, Alaska"
2018-12-13T17:31:30.132Z,"61.4555,-150.0003",61.4555,-150.0003,33.8,2.5,ak20512581,"7km SSW of Big Lake, Alaska"
2018-12-13T22:00:20.141Z,"61.4286,-150.039",61.4286,-150.039,19.3,2.6,ak20512686,"8km S of Big Lake, Alaska"
2018-12-14T04:21:49.617Z,"61.397,-150.0416",61.397,-150.0416,20.2,3,ak20512881,"14km SSW of Big Lake, Alaska"
2018-12-14T04:42:56.748Z,"61.4006,-150.0767",61.4006,-150.0767,18.8,2.6,ak20512899,"14km SSW of Big Lake, Alaska"
2018-12-14T09:05:03.715Z,"61.372,-150.0342",61.372,-150.0342,40.3,3.3,ak20513121,"17km SSW of Big Lake, Alaska"
2018-12-14T13:55:53.524Z,"61.3118,-150.0255",61.3118,-150.0255,20,2.7,ak20513248,"21km WSW of Big Lake, Alaska"
2018-12-14T22:21:00.783Z,"61.3419,-150.0951",61.3419,-150.0951,21.6,2.5,ak20513626,"17km NW of Anchorage, Alaska"
2018-12-14T23:28:42.691Z,"61.3656,-150.0754",61.3656,-150.0754,24.2,2.5,ak20513706,"18km NNW of Anchorage, Alaska"
2018-12-15T05:12:26.604Z,"61.3504,-150.0775",61.3504,-150.0775,20,2.8,ak20513919,"16km SSW of Big Lake, Alaska"
2018-12-15T05:18:44.791Z,"61.4411,-150.0819",61.4411,-150.0819,20,3.2,ak20513927,"4km W of Big Lake, Alaska"
2018-12-15T05:23:29.540Z,"61.3937,-150.1693",61.3937,-150.1693,19.9,2.8,ak20513932,"18km SW of Big Lake, Alaska"
2018-12-15T05:42:07.479Z,"61.4634,-149.9855",61.4634,-149.9855,40,3.4,ak20513956,"3km WNW of Big Lake, Alaska"
2018-12-15T12:05:47.393Z,"61.4656,-150.0558",61.4656,-150.0558,18.4,2.5,ak20514260,"4km SSW of Big Lake, Alaska"
2018-12-15T17:18:30.335Z,"61.363,-150.0816",61.363,-150.0816,19.8,2.9,ak20514550,"18km NNW of Anchorage, Alaska"
2018-12-16T01:45:38.849Z,"61.4116,-150.1088",61.4116,-150.1088,19.9,3,ak20515251,"14km SSW of Big Lake, Alaska"
2018-12-16T03:22:33.007Z,"61.3486,-150.0805",61.3486,-150.0805,22.1,2.5,ak20515397,"17km NNW of Anchorage, Alaska"
2018-12-16T04:08:41.599Z,"61.3874,-149.9885",61.3874,-149.9885,19.1,3.3,ak20515421,"15km S of Big Lake, Alaska"
2018-12-16T04:39:26.449Z,"61.31,-150.0932",61.31,-150.0932,19.6,2.8,ak20515540,"14km NW of Anchorage, Alaska"
2018-12-16T04:57:37.923Z,"61.4708,-149.9076",61.4708,-149.9076,32.9,2.7,ak20515558,"6km SSE of Big Lake, Alaska"
2018-12-16T06:01:56.452Z,"61.3508,-150.1095",61.3508,-150.1095,21.4,2.6,ak20515699,"18km NW of Anchorage, Alaska"
2018-12-16T06:05:29.496Z,"61.4005,-150.0138",61.4005,-150.0138,44.3,2.6,ak20515705,"13km SSW of Big Lake, Alaska"
2018-12-16T06:08:16.314Z,"61.3846,-149.9876",61.3846,-149.9876,22.2,2.7,ak20515709,"15km S of Big Lake, Alaska"
2018-12-16T11:20:03.976Z,"61.3401,-150.0806",61.3401,-150.0806,19.9,3,ak20516316,"14km SSW of Big Lake, Alaska"
2018-12-16T13:13:25.414Z,"61.3747,-150.0724",61.3747,-150.0724,33.8,2.7,ak20516619,"17km SSW of Big Lake, Alaska"
2018-12-16T19:11:24.608Z,"61.444,-149.9809",61.444,-149.9809,33.4,2.5,ak20517403,"8km S of Big Lake, Alaska"
2018-12-16T22:21:10.272Z,"61.3533,-150.0235",61.3533,-150.0235,35.9,2.8,ak20517810,"16km NNW of Anchorage, Alaska"
2018-12-16T23:49:19.348Z,"61.3848,-150.0546",61.3848,-150.0546,33.1,2.5,ak20518026,"16km SSW of Big Lake, Alaska"
2018-12-17T01:04:04.044Z,"61.3673,-150.0806",61.3673,-150.0806,36.3,2.6,ak20518221,"18km SSW of Big Lake, Alaska"
2018-12-17T02:04:31.035Z,"61.4707,-150.2926",61.4707,-150.2926,57.2,4.2,ak20518251,"18km WSW of Big Lake, Alaska"
2018-12-17T02:16:52.752Z,"61.2152,-149.9279",61.2152,-149.9279,40.6,2.6,ak20518450,"1km WSW of Anchorage, Alaska"
2018-12-17T04:50:42.573Z,"61.3482,-150.0785",61.3482,-150.0785,37.1,2.5,ak20518884,"17km NNW of Anchorage, Alaska"
2018-12-17T07:09:30.262Z,"61.212,-149.9461",61.212,-149.9461,38.5,2.6,ak20519522,"2km WSW of Anchorage, Alaska"
2018-12-18T02:27:23.006Z,"61.4413,-150.0015",61.4413,-150.0015,20.1,2.8,ak20521808,"9km SSW of Big Lake, Alaska"
2018-12-18T03:33:51.736Z,"61.3842,-149.4305",61.3842,-149.4305,12,2.7,ak20521867,"16km SSE of Knik-Fairview, Alaska"
2018-12-18T06:52:24.362Z,"61.392,-150.0429",61.392,-150.0429,35.7,2.7,ak20521973,"15km SSW of Big Lake, Alaska"
2018-12-18T07:07:23.577Z,"61.4532,-150.0346",61.4532,-150.0346,19.6,2.8,ak20521985,"2km ESE of Big Lake, Alaska"
2018-12-18T09:52:51.552Z,"61.454,-150.0306",61.454,-150.0306,34.7,2.7,ak20522051,"8km SSW of Big Lake, Alaska"
2018-12-18T16:18:44.759Z,"61.4079,-149.9318",61.4079,-149.9318,33.7,2.6,ak20522207,"12km S of Big Lake, Alaska"
2018-12-18T21:03:57.864Z,"61.3509,-150.0889",61.3509,-150.0889,24.2,3.1,ak20522405,"17km NW of Anchorage, Alaska"
2018-12-18T22:24:16.972Z,"61.2196,-149.9311",61.2196,-149.9311,39.2,2.8,ak20522444,"1km W of Anchorage, Alaska"
2018-12-19T02:00:33.988Z,"61.5004,-150.0391",61.5004,-150.0391,24.1,2.6,ak20522577,"5km WSW of Big Lake, Alaska"
2018-12-19T09:29:02.635Z,"61.3563,-150.1046",61.3563,-150.1046,21.7,2.5,ak20522788,"18km NW of Anchorage, Alaska"
2018-12-19T19:29:21.578Z,"61.4175,-150.0746",61.4175,-150.0746,36.6,2.7,ak20523133,"13km SSW of Big Lake, Alaska"
2018-12-19T23:07:49.166Z,"61.3641,-150.0844",61.3641,-150.0844,34.9,2.5,ak20523401,"18km SSW of Big Lake, Alaska"
2018-12-19T23:19:57.704Z,"61.3739,-150.1331",61.3739,-150.1331,18.2,2.9,ak20523416,"18km SSW of Big Lake, Alaska"
2018-12-20T05:57:22.764Z,"61.3273,-150.1075",61.3273,-150.1075,21.1,2.9,ak20523599,"16km NNW of Anchorage, Alaska"
2018-12-20T07:08:10.449Z,"61.4324,-150.1108",61.4324,-150.1108,16.9,3,ak20523651,"8km WSW of Big Lake, Alaska"
2018-12-20T11:26:24.406Z,"61.4221,-149.98",61.4221,-149.98,11,2.6,ak20523785,"11km S of Big Lake, Alaska"
2018-12-20T11:29:22.467Z,"61.2249,-149.9051",61.2249,-149.9051,35.8,2.5,ak20523793,"0km NNW of Anchorage, Alaska"
2018-12-20T17:47:41.782Z,"61.5098,-149.9213",61.5098,-149.9213,40.9,2.5,ak20524072,"2km SE of Big Lake, Alaska"
2018-12-20T17:59:15.096Z,"61.5206,-150.0189",61.5206,-150.0189,49.5,2.5,ak20524090,"3km W of Big Lake, Alaska"
2018-12-20T20:47:49.887Z,"61.3734,-150.018",61.3734,-150.018,33.5,2.6,ak20524262,"16km SSW of Big Lake, Alaska"
2018-12-21T00:08:58.332Z,"61.3672,-150.0371",61.3672,-150.0371,34.7,2.5,ak20524533,"17km SSW of Big Lake, Alaska"
2018-12-21T02:00:31.189Z,"61.3382,-150.033",61.3382,-150.033,31.8,2.5,ak20524753,"15km NNW of Anchorage, Alaska"
2018-12-21T12:40:07.122Z,"61.3744,-150.108",61.3744,-150.108,19.3,3,ak20525575,"18km SSW of Big Lake, Alaska"
2018-12-21T18:57:08.574Z,"61.467,-150.0103",61.467,-150.0103,43.6,2.8,ak20526145,"6km SSW of Big Lake, Alaska"
2018-12-21T18:57:30.429Z,"61.3515,-150.1208",61.3515,-150.1208,21.1,2.9,ak20526146,"11km SSW of Big Lake, Alaska"
2018-12-22T01:15:54.308Z,"61.2981,-150.0835",61.2981,-150.0835,20.1,3.2,ak20526915,"13km NW of Anchorage, Alaska"
2018-12-22T04:29:13.573Z,"61.2972,-150.0522",61.2972,-150.0522,20,2.8,ak20527099,"12km NW of Anchorage, Alaska"
2018-12-22T04:36:10.994Z,"61.4492,-149.967",61.4492,-149.967,29.4,2.6,ak20527103,"8km S of Big Lake, Alaska"
2018-12-22T15:59:25.139Z,"61.534,-149.8454",61.534,-149.8454,34.2,3,ak20528670,"5km ENE of Big Lake, Alaska"
2018-12-22T18:06:49.191Z,"61.3839,-150.1228",61.3839,-150.1228,35.7,2.6,ak20529707,"11km SW of Big Lake, Alaska"
2018-12-23T02:53:30.329Z,"61.3557,-150.0956",61.3557,-150.0956,20,2.8,ak20531565,"18km NW of Anchorage, Alaska"
2018-12-23T04:57:52.473Z,"61.3816,-150.0908",61.3816,-150.0908,20,2.5,ak20532046,"17km SSW of Big Lake, Alaska"
2018-12-23T12:08:39.251Z,"61.447,-150.1264",61.447,-150.1264,18.9,3.2,ak20533341,"12km SW of Big Lake, Alaska"
2018-12-23T14:17:12.234Z,"61.3643,-150.1003",61.3643,-150.1003,19.7,2.7,ak20533619,"13km SSW of Big Lake, Alaska"
2018-12-24T00:19:15.703Z,"61.3622,-150.0245",61.3622,-150.0245,40.6,3.7,ak20535617,"15km NNW of Anchorage, Alaska"
2018-12-24T00:33:59.024Z,"61.3666,-150.0388",61.3666,-150.0388,41.2,3.6,ak20535645,"16km NNW of Anchorage, Alaska"
2018-12-24T01:15:19.410Z,"61.3978,-150.104",61.3978,-150.104,23.1,2.5,ak20535942,"15km SSW of Big Lake, Alaska"
2018-12-24T06:03:24.394Z,"61.3863,-150.0736",61.3863,-150.0736,20.3,2.5,ak20536623,"16km SSW of Big Lake, Alaska"
2018-12-24T17:20:51.177Z,"61.5832,-150.2",61.5832,-150.2,17.5,2.6,ak20539699,"9km WNW of Big Lake, Alaska"
2018-12-24T20:46:13.004Z,"61.4945,-149.9263",61.4945,-149.9263,34.9,3.8,ak20540447,"3km SSE of Big Lake, Alaska"
2018-12-25T08:58:04.648Z,"61.3973,-149.9525",61.3973,-149.9525,19.1,2.5,ak20543474,"13km S of Big Lake, Alaska"
2018-12-26T01:18:54.496Z,"61.4656,-149.6284",61.4656,-149.6284,44.4,3.6,ak20545476,"9km S of Knik-Fairview, Alaska"
2018-12-26T03:34:52.554Z,"61.3956,-149.9372",61.3956,-149.9372,17.9,2.6,ak20546267,"14km S of Big Lake, Alaska"
2018-12-26T06:17:12.816Z,"61.4415,-150.062",61.4415,-150.062,19.9,2.9,ak20547055,"10km SSW of Big Lake, Alaska"
2018-12-26T11:26:07.291Z,"61.3757,-150.0891",61.3757,-150.0891,19.9,3.1,ak20548316,"17km SSW of Big Lake, Alaska"
2018-12-26T23:40:26.381Z,"61.3528,-150.0202",61.3528,-150.0202,38.7,2.9,ak20551330,"16km NNW of Anchorage, Alaska"
2018-12-27T01:47:06.014Z,"61.3846,-150.1009",61.3846,-150.1009,19.9,2.7,ak20551777,"17km SSW of Big Lake, Alaska"
2018-12-27T01:57:47.355Z,"61.4279,-149.9763",61.4279,-149.9763,14.6,2.8,ak20551784,"10km S of Big Lake, Alaska"
2018-12-27T04:02:55.884Z,"61.3758,-150.0605",61.3758,-150.0605,35.3,2.5,ak20552654,"17km SSW of Big Lake, Alaska"
2018-12-27T04:18:10.849Z,"61.3829,-150.1046",61.3829,-150.1046,20,2.8,ak20552663,"17km SSW of Big Lake, Alaska"
2018-12-27T07:53:52.376Z,"61.3431,-150.0286",61.3431,-150.0286,51.8,2.8,ak20553611,"15km NNW of Anchorage, Alaska"
2018-12-27T07:54:05.686Z,"61.3463,-150.0792",61.3463,-150.0792,20.1,2.7,ak20553607,"17km NW of Anchorage, Alaska"
2018-12-27T10:58:58.644Z,"61.3236,-150.1145",61.3236,-150.1145,20.9,2.6,ak20554589,"16km NW of Anchorage, Alaska"
2018-12-27T14:21:13.000Z,"61.29,-150.1027",61.29,-150.1027,35,4.9,ak20556108,"17km NW of Anchorage, Alaska"
2018-12-27T16:50:11.379Z,"61.3066,-150.1286",61.3066,-150.1286,20.4,2.8,ak20557774,"15km NW of Anchorage, Alaska"
2018-12-27T19:08:10.478Z,"61.2802,-150.1001",61.2802,-150.1001,32.9,3.3,ak20558987,"12km WNW of Anchorage, Alaska"
2018-12-27T20:39:30.277Z,"61.315,-150.1119",61.315,-150.1119,38,2.5,ak20560110,"15km NW of Anchorage, Alaska"
2018-12-27T22:00:49.784Z,"61.3433,-150.1248",61.3433,-150.1248,20,3.1,ak20561899,"18km NW of Anchorage, Alaska"
2018-12-27T22:09:44.089Z,"61.3934,-149.9475",61.3934,-149.9475,19.5,3.3,ak20561908,"14km S of Big Lake, Alaska"
